id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1469457123839033345,1469457123839033345,2021-12-10 19:00:54 Eastern Standard Time,2021-12-10,19:00:54,-0500,47454805,northeasthealth,Northeast CO Health,,Congratulations to those who won gift certificates and thank you to everyone who participated in our Health Equity Survey.  https://t.co/EfPLyBSpm8,en,[],[],['https://pbs.twimg.com/media/FGSPd50XEAQaztG.jpg'],0,0,0,[],[],https://twitter.com/NortheastHealth/status/1469457123839033345,False,,1,https://pbs.twimg.com/media/FGSPd50XEAQaztG.jpg,,,,,,,[],,,,
1469450616921636872,1469450616921636872,2021-12-10 18:35:02 Eastern Standard Time,2021-12-10,18:35:02,-0500,47454805,northeasthealth,Northeast CO Health,,Need a COVID-19 test done now? Unable to get in to see a healthcare provider? Don’t have time to visit a community testing site? At-home testing is an option. Just be sure you know what to do if you receive a positive result &gt;&gt;&gt;  https://t.co/wH7DbEEIaC  https://t.co/9bVQIjJNbf,en,[],['https://www.nchd.org/at-homecovid-19testing'],['https://pbs.twimg.com/media/FGSJjJuXwAMEN2Q.jpg'],0,0,0,[],[],https://twitter.com/NortheastHealth/status/1469450616921636872,False,,1,https://pbs.twimg.com/media/FGSJjJuXwAMEN2Q.jpg,,,,,,,[],,,,
1469443065085628423,1469443065085628423,2021-12-10 18:05:02 Eastern Standard Time,2021-12-10,18:05:02,-0500,47454805,northeasthealth,Northeast CO Health,,"Offering COVID-19 vaccines (Pfizer, Moderna and J&amp;J). TOMORROW, DEC 11, 10 a.m. to 2 p.m. at Morgan Community College, 920 Barlow Rd, Ft Morgan.   Anyone 5 years and older eligible! Walk-ups welcome, register to save time  https://t.co/cKcJUShu2f  https://t.co/lklz7tcYYa",en,[],['https://fortmorgan-1211-cdphe-mvu11.youcanbook.me/'],['https://pbs.twimg.com/media/FGSCrkIWYAQY1en.jpg'],0,2,1,[],[],https://twitter.com/NortheastHealth/status/1469443065085628423,False,,1,https://pbs.twimg.com/media/FGSCrkIWYAQY1en.jpg,,,,,,,[],,,,
1469420417651822600,1469420417651822600,2021-12-10 16:35:02 Eastern Standard Time,2021-12-10,16:35:02,-0500,47454805,northeasthealth,Northeast CO Health,,"NEXT WEEK, NCHD is holding 3 Moderna COVID-19 vaccination clinics – AKRON (DEC 14, 11 a.m. to 1 p.m.); FORT MORGAN (DEC 14, 9 a.m. to Noon); YUMA (DEC 15, 10 a.m. to Noon ). To register for any of these clinics go to  https://t.co/snBJ63G78A.  https://t.co/iEm5lrBiil",en,[],['https://www.nchd.org/covidvaxlink'],['https://pbs.twimg.com/media/FGRuFUFXIAMecEw.jpg'],0,0,0,[],[],https://twitter.com/NortheastHealth/status/1469420417651822600,False,,1,https://pbs.twimg.com/media/FGRuFUFXIAMecEw.jpg,,,,,,,[],,,,
1469405315930202118,1469405315930202118,2021-12-10 15:35:02 Eastern Standard Time,2021-12-10,15:35:02,-0500,47454805,northeasthealth,Northeast CO Health,,"Offering COVID-19 (Pfizer, Moderna and J&amp;J) &amp; Flu vaccines. MOBILE BUS IN HOLYOKE ON MON, DEC 13, 9 a.m. to 1 p.m. at Phillips County Event Center, 22505 US 385: ANYONE 5 YEARS &amp; OLDER ELIGIBLE! Walk-ups welcome, register to save time  https://t.co/VOI5h0iQt5  https://t.co/HhVcnKmxsg",en,[],['https://holyoke-1213-cdphe-mvu5.youcanbook.me/'],['https://pbs.twimg.com/media/FGRgWSTX0AAaJtn.jpg'],0,1,0,[],[],https://twitter.com/NortheastHealth/status/1469405315930202118,False,,1,https://pbs.twimg.com/media/FGRgWSTX0AAaJtn.jpg,,,,,,,[],,,,
1469392739498405891,1469392739498405891,2021-12-10 14:45:03 Eastern Standard Time,2021-12-10,14:45:03,-0500,47454805,northeasthealth,Northeast CO Health,,"FREE COVID-19 TESTING IN FORT MORGAN TOMORROW!  Free and open to anyone, regardless of symptoms. Language support available. Results within 72 hours.   10 am - 2 pm  Morgan Community College 920 Barlow Road, Cedar Building Fort Morgan, CO   Register here:  https://t.co/4awZweEYfL  https://t.co/bdVMhsYLtP",en,[],['https://www.primarybio.com/l/cdphe'],['https://pbs.twimg.com/media/FGRU6QCXMAEhi9H.jpg'],0,0,0,[],[],https://twitter.com/NortheastHealth/status/1469392739498405891,False,,1,https://pbs.twimg.com/media/FGRU6QCXMAEhi9H.jpg,,,,,,,[],,,,
1469382667980443649,1469382667980443649,2021-12-10 14:05:02 Eastern Standard Time,2021-12-10,14:05:02,-0500,47454805,northeasthealth,Northeast CO Health,,"Have a cozy little Christmas and manage stress!  Balance work, home and play during the holidays. Keep your commitments and spending in check. Intentionally slow down and take some time to relax. Read more tips here &gt;&gt;&gt;  https://t.co/2J7jaZoPHV",en,[],[],['https://pbs.twimg.com/media/FGRLwBNXwAMG-Hp.jpg'],0,0,0,[],[],https://twitter.com/NortheastHealth/status/1469382667980443649,False,,1,https://pbs.twimg.com/media/FGRLwBNXwAMG-Hp.jpg,,,,,,,[],,,,
1469380152257830918,1469380152257830918,2021-12-10 13:55:02 Eastern Standard Time,2021-12-10,13:55:02,-0500,47454805,northeasthealth,Northeast CO Health,,NCHD will be offering the Pediatric Pfizer COVID-19 vaccine at select vaccination clinics in the coming weeks. Check out  https://t.co/Go4ME3yFF2 for more information or to schedule an appointment at one of our select clinics.  https://t.co/dGMsF7KtEc,en,[],['http://nchd.org'],['https://pbs.twimg.com/media/FGRJdlzWYAEPz0J.jpg'],0,0,0,[],[],https://twitter.com/NortheastHealth/status/1469380152257830918,False,,1,https://pbs.twimg.com/media/FGRJdlzWYAEPz0J.jpg,,,,,,,[],,,,
1469355007493484545,1469355007493484545,2021-12-10 12:15:07 Eastern Standard Time,2021-12-10,12:15:07,-0500,47454805,northeasthealth,Northeast CO Health,,Tested Positive for COVID?  You can be contagious 2 days prior to symptom onset. Identifying who you were close to and notifying them is important in stopping the spread and alerting those who are high risk of getting severely sick. Learn more  https://t.co/wH7DbEEIaC  https://t.co/XZKVgTwxEk,en,[],['https://www.nchd.org/at-homecovid-19testing'],['https://pbs.twimg.com/media/FGQyl9EXwAES4nK.jpg'],0,2,0,[],[],https://twitter.com/NortheastHealth/status/1469355007493484545,False,,1,https://pbs.twimg.com/media/FGQyl9EXwAES4nK.jpg,,,,,,,[],,,,
1469332341646635014,1469332341646635014,2021-12-10 10:45:03 Eastern Standard Time,2021-12-10,10:45:03,-0500,47454805,northeasthealth,Northeast CO Health,,"FREE COVID-19 TESTING IN STERLING TODAY! Free and open to anyone, regardless of symptoms. Language support available. Results within 72 hours.   10 am – 2 pm  Banner Health, Old Sykes Building 777 N 4th St  Sterling, CO   Register here:  https://t.co/4awZweEYfL  https://t.co/ewsnhIY8bl",en,[],['https://www.primarybio.com/l/cdphe'],['https://pbs.twimg.com/media/FGQd-khXEBEOJGB.jpg'],0,0,0,[],[],https://twitter.com/NortheastHealth/status/1469332341646635014,False,,1,https://pbs.twimg.com/media/FGQd-khXEBEOJGB.jpg,,,,,,,[],,,,
